4096	2048	0.497	0.488
4096	2048	0.494	0.487
4096	2048	0.492	0.486
4096	2048	0.489	0.485
4096	2048	0.486	0.484
4096	2048	0.484	0.482
4096	2048	0.482	0.482
4096	2048	0.48	0.48
4096	2048	0.477	0.478
4096	2048	0.475	0.476
4096	2048	0.472	0.474
4096	2048	0.469	0.473
4096	2048	0.467	0.473
4096	2048	0.466	0.473
4096	2048	0.464	0.473
4096	2048	0.462	0.473
4096	2048	0.46	0.474
4096	2048	0.458	0.475
4096	2048	0.456	0.476
4096	2048	0.455	0.477
4096	2048	0.454	0.478
4096	2048	0.454	0.478
4096	2048	0.453	0.478
4096	2048	0.452	0.478
4096	2048	0.452	0.477
4096	2048	0.452	0.477
4096	2048	0.452	0.477
4096	2048	0.452	0.477
4096	2048	0.452	0.477
4096	2048	0.452	0.477
4096	2048	0.452	0.477
4096	2048	0.452	0.477
4096	2048	0.452	0.478
4096	2048	0.452	0.478
4096	2048	0.451	0.478
4096	2048	0.451	0.479
4096	2048	0.451	0.479
4096	2048	0.45	0.479
4096	2048	0.45	0.48
4096	2048	0.449	0.48
4096	2048	0.449	0.48
4096	2048	0.449	0.48
4096	2048	0.448	0.48
4096	2048	0.448	0.48
4096	2048	0.447	0.481
4096	2048	0.447	0.481
4096	2048	0.446	0.481
4096	2048	0.446	0.482
4096	2048	0.446	0.482
4096	2048	0.445	0.482
4096	2048	0.444	0.483
4096	2048	0.443	0.484
4096	2048	0.442	0.485
4096	2048	0.44	0.487
4096	2048	0.439	0.489
4096	2048	0.438	0.491
4096	2048	0.436	0.494
4096	2048	0.434	0.498
4096	2048	0.432	0.502
4096	2048	0.429	0.507
4096	2048	0.427	0.512
4096	2048	0.426	0.515
4096	2048	0.424	0.52
4096	2048	0.422	0.525
4096	2048	0.42	0.53
4096	2048	0.419	0.535
4096	2048	0.418	0.539
4096	2048	0.417	0.541
4096	2048	0.416	0.544
4096	2048	0.416	0.547
4096	2048	0.415	0.55
4096	2048	0.415	0.552
4096	2048	0.415	0.553
4096	2048	0.415	0.554
4096	2048	0.415	0.554
4096	2048	0.415	0.554
4096	2048	0.415	0.554
4096	2048	0.415	0.554
4096	2048	0.416	0.554
4096	2048	0.416	0.554
4096	2048	0.416	0.554
4096	2048	0.416	0.554
4096	2048	0.417	0.553
4096	2048	0.417	0.553
4096	2048	0.417	0.553
4096	2048	0.417	0.552
4096	2048	0.417	0.552
4096	2048	0.417	0.552
4096	2048	0.417	0.551
4096	2048	0.418	0.551
4096	2048	0.418	0.55
4096	2048	0.418	0.549
4096	2048	0.418	0.548
4096	2048	0.418	0.548
4096	2048	0.418	0.547
4096	2048	0.419	0.546
4096	2048	0.419	0.545
4096	2048	0.42	0.543
4096	2048	0.42	0.543
4096	2048	0.421	0.541
4096	2048	0.422	0.54
4096	2048	0.423	0.539
4096	2048	0.424	0.537
4096	2048	0.424	0.536
4096	2048	0.425	0.536
4096	2048	0.425	0.535
4096	2048	0.426	0.535
4096	2048	0.426	0.534
4096	2048	0.427	0.534
4096	2048	0.428	0.534
4096	2048	0.429	0.534
4096	2048	0.43	0.534
4096	2048	0.432	0.535
4096	2048	0.434	0.534
4096	2048	0.436	0.534
4096	2048	0.438	0.534
4096	2048	0.439	0.533
4096	2048	0.442	0.532
4096	2048	0.444	0.531
4096	2048	0.447	0.529
4096	2048	0.45	0.528
4096	2048	0.453	0.526
4096	2048	0.454	0.524
4096	2048	0.457	0.522
4096	2048	0.46	0.519
4096	2048	0.462	0.516
4096	2048	0.465	0.513
4096	2048	0.466	0.512
4096	2048	0.468	0.509
4096	2048	0.469	0.506
4096	2048	0.471	0.503
4096	2048	0.472	0.5
4096	2048	0.474	0.497
4096	2048	0.475	0.495
4096	2048	0.477	0.493
4096	2048	0.478	0.491
4096	2048	0.478	0.49
4096	2048	0.479	0.489
4096	2048	0.48	0.489
4096	2048	0.481	0.488
4096	2048	0.481	0.488
4096	2048	0.482	0.487
4096	2048	0.482	0.487
4096	2048	0.483	0.486
4096	2048	0.483	0.486
4096	2048	0.484	0.485
4096	2048	0.484	0.485
4096	2048	0.485	0.484
4096	2048	0.485	0.484
4096	2048	0.486	0.484
4096	2048	0.486	0.484
4096	2048	0.486	0.483
4096	2048	0.487	0.483
4096	2048	0.487	0.483
4096	2048	0.487	0.483
4096	2048	0.487	0.483
4096	2048	0.487	0.484
4096	2048	0.487	0.484
4096	2048	0.487	0.485
4096	2048	0.487	0.486
4096	2048	0.487	0.486
4096	2048	0.487	0.487
4096	2048	0.486	0.488
4096	2048	0.486	0.489
4096	2048	0.485	0.489
4096	2048	0.484	0.49
4096	2048	0.484	0.491
4096	2048	0.483	0.492
4096	2048	0.481	0.494
4096	2048	0.479	0.496
4096	2048	0.477	0.499
4096	2048	0.474	0.503
4096	2048	0.472	0.505
4096	2048	0.468	0.509
4096	2048	0.464	0.512
4096	2048	0.46	0.515
4096	2048	0.455	0.519
4096	2048	0.451	0.522
4096	2048	0.447	0.525
4096	2048	0.443	0.527
4096	2048	0.441	0.528
4096	2048	0.438	0.529
4096	2048	0.436	0.53
4096	2048	0.434	0.531
4096	2048	0.433	0.532
4096	2048	0.433	0.532
4096	2048	0.433	0.532
4096	2048	0.433	0.532
4096	2048	0.434	0.533
4096	2048	0.434	0.532
4096	2048	0.435	0.532
4096	2048	0.436	0.532
4096	2048	0.436	0.532
4096	2048	0.438	0.533
4096	2048	0.44	0.533
4096	2048	0.443	0.534
4096	2048	0.446	0.534
4096	2048	0.449	0.535
4096	2048	0.451	0.535
4096	2048	0.455	0.536
4096	2048	0.458	0.537
4096	2048	0.462	0.538
4096	2048	0.466	0.538
4096	2048	0.469	0.539
4096	2048	0.473	0.539
4096	2048	0.476	0.539
4096	2048	0.477	0.54
4096	2048	0.48	0.54
4096	2048	0.482	0.54
4096	2048	0.485	0.54
4096	2048	0.487	0.539
4096	2048	0.488	0.539
4096	2048	0.489	0.539
4096	2048	0.491	0.538
4096	2048	0.492	0.538
4096	2048	0.492	0.538
4096	2048	0.493	0.538
4096	2048	0.494	0.538
4096	2048	0.494	0.538
4096	2048	0.495	0.538
4096	2048	0.495	0.537
4096	2048	0.495	0.537
4096	2048	0.496	0.536
4096	2048	0.496	0.537
4096	2048	0.497	0.535
4096	2048	0.497	0.534
4096	2048	0.498	0.533
4096	2048	0.499	0.531
4096	2048	0.5	0.528
4096	2048	0.501	0.525
4096	2048	0.502	0.522
4096	2048	0.502	0.521
4096	2048	0.503	0.518
4096	2048	0.503	0.516
4096	2048	0.504	0.514
4096	2048	0.504	0.513
4096	2048	0.504	0.511
4096	2048	0.504	0.511
4096	2048	0.504	0.511
4096	2048	0.503	0.511
4096	2048	0.503	0.511
4096	2048	0.502	0.511
4096	2048	0.502	0.512
4096	2048	0.501	0.513
4096	2048	0.501	0.513
4096	2048	0.5	0.513
4096	2048	0.499	0.514
4096	2048	0.499	0.514
4096	2048	0.498	0.514
4096	2048	0.498	0.514
4096	2048	0.497	0.514
4096	2048	0.497	0.514
4096	2048	0.496	0.514
4096	2048	0.496	0.514
4096	2048	0.496	0.514
4096	2048	0.496	0.514
4096	2048	0.496	0.514
4096	2048	0.496	0.514
4096	2048	0.496	0.514
4096	2048	0.497	0.514
4096	2048	0.497	0.514
4096	2048	0.497	0.514
4096	2048	0.497	0.514
4096	2048	0.497	0.514
4096	2048	0.497	0.514
4096	2048	0.497	0.514
4096	2048	0.496	0.514
4096	2048	0.496	0.514
4096	2048	0.496	0.514
4096	2048	0.496	0.513
4096	2048	0.496	0.513
4096	2048	0.496	0.512
4096	2048	0.496	0.511
4096	2048	0.495	0.511
4096	2048	0.495	0.51
4096	2048	0.495	0.51
4096	2048	0.495	0.509
4096	2048	0.495	0.508
4096	2048	0.495	0.507
4096	2048	0.495	0.506
4096	2048	0.495	0.506
4096	2048	0.494	0.505
4096	2048	0.494	0.504
4096	2048	0.494	0.504
4096	2048	0.494	0.504
4096	2048	0.494	0.504
4096	2048	0.495	0.503
4096	2048	0.496	0.503
4096	2048	0.496	0.503
4096	2048	0.498	0.503
4096	2048	0.499	0.502
4096	2048	0.501	0.501
4096	2048	0.503	0.5
4096	2048	0.505	0.499
4096	2048	0.508	0.498
4096	2048	0.51	0.497
4096	2048	0.511	0.496
4096	2048	0.513	0.495
4096	2048	0.515	0.494
4096	2048	0.517	0.493
4096	2048	0.519	0.493
4096	2048	0.521	0.492
4096	2048	0.522	0.491
4096	2048	0.522	0.491
4096	2048	0.524	0.49
4096	2048	0.525	0.489
4096	2048	0.526	0.488
4096	2048	0.527	0.487
4096	2048	0.529	0.486
4096	2048	0.529	0.486
4096	2048	0.531	0.485
4096	2048	0.532	0.484
4096	2048	0.534	0.484
4096	2048	0.535	0.483
4096	2048	0.537	0.483
4096	2048	0.538	0.482
4096	2048	0.538	0.482
4096	2048	0.539	0.482
4096	2048	0.54	0.482
4096	2048	0.541	0.481
4096	2048	0.542	0.481
4096	2048	0.543	0.48
4096	2048	0.544	0.48
4096	2048	0.545	0.48
4096	2048	0.546	0.48
4096	2048	0.547	0.48
4096	2048	0.548	0.48
4096	2048	0.55	0.48
4096	2048	0.551	0.48
4096	2048	0.552	0.481
4096	2048	0.553	0.481
4096	2048	0.555	0.481
4096	2048	0.556	0.482
4096	2048	0.557	0.482
4096	2048	0.557	0.483
4096	2048	0.558	0.483
4096	2048	0.559	0.485
4096	2048	0.559	0.486
4096	2048	0.559	0.488
4096	2048	0.558	0.491
4096	2048	0.557	0.492
4096	2048	0.555	0.495
4096	2048	0.553	0.499
4096	2048	0.55	0.502
4096	2048	0.547	0.506
4096	2048	0.543	0.509
4096	2048	0.542	0.511
4096	2048	0.538	0.514
4096	2048	0.535	0.517
4096	2048	0.533	0.52
4096	2048	0.53	0.523
4096	2048	0.528	0.526
4096	2048	0.526	0.527
4096	2048	0.524	0.53
4096	2048	0.523	0.532
4096	2048	0.521	0.533
4096	2048	0.519	0.534
4096	2048	0.518	0.534
4096	2048	0.517	0.534
4096	2048	0.516	0.534
4096	2048	0.515	0.534
4096	2048	0.514	0.533
4096	2048	0.513	0.532
4096	2048	0.512	0.532
4096	2048	0.511	0.531
4096	2048	0.509	0.531
4096	2048	0.509	0.53
4096	2048	0.508	0.53
4096	2048	0.507	0.529
4096	2048	0.506	0.528
4096	2048	0.504	0.527
4096	2048	0.503	0.525
4096	2048	0.502	0.525
4096	2048	0.501	0.523
4096	2048	0.499	0.521
4096	2048	0.497	0.52
4096	2048	0.496	0.519
4096	2048	0.494	0.518
4096	2048	0.494	0.518
4096	2048	0.493	0.518
4096	2048	0.491	0.518
4096	2048	0.491	0.518
4096	2048	0.49	0.518
4096	2048	0.489	0.518
4096	2048	0.489	0.518
4096	2048	0.488	0.517
4096	2048	0.488	0.517
4096	2048	0.487	0.516
4096	2048	0.487	0.515
4096	2048	0.486	0.513
4096	2048	0.485	0.512
4096	2048	0.485	0.512
4096	2048	0.484	0.51
4096	2048	0.483	0.509
4096	2048	0.482	0.509
4096	2048	0.481	0.509
4096	2048	0.48	0.509
4096	2048	0.479	0.51
